result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step117_8_魚鱗_000016,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,毛利隆元|安宅冬康|林崎甚助|明石全登|豊臣秀吉|斎藤利三(神祇),毛利隆元|安宅冬康|林崎甚助|明石全登|豊臣秀吉|斎藤利三(神祇),巧言令色|侍|老練闊達|才気煥発|世渡り上手の絆|才腕の絆|謀略家|柔能制剛,巧言令色|侍|老練闊達|才気煥発|世渡り上手の絆|才腕の絆|謀略家|柔能制剛,14605,6514,171,96,246,615,448,168,183,184,177,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||安宅冬康|斎藤利三(神祇)|明石全登|林崎甚助|毛利隆元|豊臣秀吉||世渡り上手の絆|侍|巧言令色|才気煥発|才腕の絆|柔能制剛|老練闊達|謀略家,,step117_8inen_dedup_max_total,23407,23407,step164_verified_normal8
step117_8_魚鱗_000017,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,島津義久|斎藤利三(神祇)|豊臣秀吉|島津日新斎|竹中半兵衛(知将)|竹中半兵衛,島津義久|斎藤利三(神祇)|豊臣秀吉|島津日新斎|竹中半兵衛(知将)|竹中半兵衛,世渡り上手の絆|謀略家|柔能制剛|才腕の絆|老練闊達|陰陽道の絆|知将の絆|明敏の絆,世渡り上手の絆|謀略家|柔能制剛|才腕の絆|老練闊達|陰陽道の絆|知将の絆|明敏の絆,13933,6541,56,0,236,855,258,367,352,350,449,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||島津日新斎|島津義久|斎藤利三(神祇)|竹中半兵衛|竹中半兵衛(知将)|豊臣秀吉||世渡り上手の絆|才腕の絆|明敏の絆|柔能制剛|知将の絆|老練闊達|謀略家|陰陽道の絆,,step117_8inen_dedup_max_total,23397,23397,step164_verified_normal8
step117_8_魚鱗_000018,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,豊臣秀吉|林崎甚助|明石全登|片倉景綱(右腕)|宇喜多直家|陶晴賢,豊臣秀吉|林崎甚助|明石全登|片倉景綱(右腕)|宇喜多直家|陶晴賢,侍|老練闊達|才気煥発|雄材大略|摂理探究|野心家の絆|謀略家|柔能制剛,侍|老練闊達|才気煥発|雄材大略|摂理探究|野心家の絆|謀略家|柔能制剛,14375,6629,247,33,110,1037,121,204,198,204,201,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||宇喜多直家|明石全登|林崎甚助|片倉景綱(右腕)|豊臣秀吉|陶晴賢||侍|才気煥発|摂理探究|柔能制剛|老練闊達|謀略家|野心家の絆|雄材大略,,step117_8inen_dedup_max_total,23359,23359,step164_verified_normal8
step117_8_魚鱗_000019,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,毛利隆元|谷忠澄|林崎甚助|明石全登|豊臣秀吉|斎藤利三(神祇),毛利隆元|谷忠澄|林崎甚助|明石全登|豊臣秀吉|斎藤利三(神祇),巧言令色|侍|老練闊達|才気煥発|世渡り上手の絆|才腕の絆|謀略家|柔能制剛,巧言令色|侍|老練闊達|才気煥発|世渡り上手の絆|才腕の絆|謀略家|柔能制剛,14532,6514,171,86,246,615,445,168,183,184,177,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||斎藤利三(神祇)|明石全登|林崎甚助|毛利隆元|谷忠澄|豊臣秀吉||世渡り上手の絆|侍|巧言令色|才気煥発|才腕の絆|柔能制剛|老練闊達|謀略家,,step117_8inen_dedup_max_total,23321,23321,step164_verified_normal8
step117_8_魚鱗_000020,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,毛利隆元|大熊朝秀|林崎甚助|明石全登|豊臣秀吉|斎藤利三(神祇),毛利隆元|大熊朝秀|林崎甚助|明石全登|豊臣秀吉|斎藤利三(神祇),巧言令色|侍|老練闊達|才気煥発|世渡り上手の絆|才腕の絆|謀略家|柔能制剛,巧言令色|侍|老練闊達|才気煥発|世渡り上手の絆|才腕の絆|謀略家|柔能制剛,14503,6506,171,86,246,615,445,168,183,184,177,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||大熊朝秀|斎藤利三(神祇)|明石全登|林崎甚助|毛利隆元|豊臣秀吉||世渡り上手の絆|侍|巧言令色|才気煥発|才腕の絆|柔能制剛|老練闊達|謀略家,,step117_8inen_dedup_max_total,23284,23284,step164_verified_normal8
step117_8_魚鱗_000022,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,毛利隆元|北条氏邦|林崎甚助|明石全登|豊臣秀吉|斎藤利三(神祇),毛利隆元|北条氏邦|林崎甚助|明石全登|豊臣秀吉|斎藤利三(神祇),巧言令色|侍|老練闊達|才気煥発|世渡り上手の絆|才腕の絆|謀略家|柔能制剛,巧言令色|侍|老練闊達|才気煥発|世渡り上手の絆|才腕の絆|謀略家|柔能制剛,14472,6513,171,85,246,615,439,168,183,184,177,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||北条氏邦|斎藤利三(神祇)|明石全登|林崎甚助|毛利隆元|豊臣秀吉||世渡り上手の絆|侍|巧言令色|才気煥発|才腕の絆|柔能制剛|老練闊達|謀略家,,step117_8inen_dedup_max_total,23253,23253,step164_verified_normal8
step117_8_魚鱗_000021,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,島津義久|真田昌幸(吸血)|豊臣秀吉|島津日新斎|竹中半兵衛(知将)|竹中半兵衛,島津義久|真田昌幸(吸血)|豊臣秀吉|島津日新斎|竹中半兵衛(知将)|竹中半兵衛,世渡り上手の絆|謀略家|柔能制剛|才腕の絆|老練闊達|陰陽道の絆|知将の絆|明敏の絆,世渡り上手の絆|謀略家|柔能制剛|才腕の絆|老練闊達|陰陽道の絆|知将の絆|明敏の絆,13898,6430,56,0,243,855,253,367,352,350,449,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||島津日新斎|島津義久|真田昌幸(吸血)|竹中半兵衛|竹中半兵衛(知将)|豊臣秀吉||世渡り上手の絆|才腕の絆|明敏の絆|柔能制剛|知将の絆|老練闊達|謀略家|陰陽道の絆,,step117_8inen_dedup_max_total,23253,23253,step164_verified_normal8
step117_8_魚鱗_000024,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,武田晴信|細川藤孝(立役)|高台院|堀秀政|前田利家|鍋島直茂(乱雲),武田晴信|細川藤孝(立役)|高台院|堀秀政|前田利家|鍋島直茂(乱雲),健康第一|老練闊達|質実剛健|花鳥風月|巧言令色|謀略家|雄材大略|摂理探究,健康第一|老練闊達|質実剛健|花鳥風月|巧言令色|謀略家|雄材大略|摂理探究,13868,6902,149,225,0,527,396,295,288,299,286,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||前田利家|堀秀政|武田晴信|細川藤孝(立役)|鍋島直茂(乱雲)|高台院||健康第一|巧言令色|摂理探究|老練闊達|花鳥風月|謀略家|質実剛健|雄材大略,,step117_8inen_dedup_max_total,23235,23235,step164_verified_normal8
step117_8_魚鱗_000023,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,前田利家(雄材)|鍋島直茂(乱雲)|武田晴信|細川藤孝(立役)|高台院|堀秀政,前田利家(雄材)|鍋島直茂(乱雲)|武田晴信|細川藤孝(立役)|高台院|堀秀政,謀略家|雄材大略|摂理探究|健康第一|老練闊達|質実剛健|花鳥風月|巧言令色,謀略家|雄材大略|摂理探究|健康第一|老練闊達|質実剛健|花鳥風月|巧言令色,13868,6902,149,225,0,527,396,295,288,299,286,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||前田利家(雄材)|堀秀政|武田晴信|細川藤孝(立役)|鍋島直茂(乱雲)|高台院||健康第一|巧言令色|摂理探究|老練闊達|花鳥風月|謀略家|質実剛健|雄材大略,,step117_8inen_dedup_max_total,23235,23235,step164_verified_normal8
step117_8_魚鱗_000025,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,斎藤利三(神祇)|毛利隆元|豊臣秀吉|林崎甚助|明石全登|武田晴信,斎藤利三(神祇)|毛利隆元|豊臣秀吉|林崎甚助|明石全登|武田晴信,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|侍|老練闊達|才気煥発|摂理探究,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|侍|老練闊達|才気煥発|摂理探究,14745,5676,237,33,246,693,309,311,336,330,316,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||斎藤利三(神祇)|明石全登|林崎甚助|武田晴信|毛利隆元|豊臣秀吉||世渡り上手の絆|侍|才気煥発|才腕の絆|摂理探究|柔能制剛|老練闊達|謀略家,,step117_8inen_dedup_max_total,23232,23232,step164_verified_normal8
step117_8_魚鱗_000026,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,毛利隆元|関口氏広|林崎甚助|明石全登|豊臣秀吉|斎藤利三(神祇),毛利隆元|関口氏広|林崎甚助|明石全登|豊臣秀吉|斎藤利三(神祇),巧言令色|侍|老練闊達|才気煥発|世渡り上手の絆|才腕の絆|謀略家|柔能制剛,巧言令色|侍|老練闊達|才気煥発|世渡り上手の絆|才腕の絆|謀略家|柔能制剛,14452,6506,171,85,246,615,436,168,183,184,177,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||斎藤利三(神祇)|明石全登|林崎甚助|毛利隆元|豊臣秀吉|関口氏広||世渡り上手の絆|侍|巧言令色|才気煥発|才腕の絆|柔能制剛|老練闊達|謀略家,,step117_8inen_dedup_max_total,23223,23223,step164_verified_normal8
step117_8_魚鱗_000028,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,武田晴信|細川藤孝(立役)|高台院|堀秀政|前田利家|片倉景綱(右腕),武田晴信|細川藤孝(立役)|高台院|堀秀政|前田利家|片倉景綱(右腕),健康第一|老練闊達|質実剛健|花鳥風月|巧言令色|謀略家|雄材大略|摂理探究,健康第一|老練闊達|質実剛健|花鳥風月|巧言令色|謀略家|雄材大略|摂理探究,13793,6897,155,225,0,527,396,300,286,311,286,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||前田利家|堀秀政|武田晴信|片倉景綱(右腕)|細川藤孝(立役)|高台院||健康第一|巧言令色|摂理探究|老練闊達|花鳥風月|謀略家|質実剛健|雄材大略,,step117_8inen_dedup_max_total,23176,23176,step164_verified_normal8
step117_8_魚鱗_000027,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,前田利家(雄材)|片倉景綱(右腕)|武田晴信|細川藤孝(立役)|高台院|堀秀政,前田利家(雄材)|片倉景綱(右腕)|武田晴信|細川藤孝(立役)|高台院|堀秀政,謀略家|雄材大略|摂理探究|健康第一|老練闊達|質実剛健|花鳥風月|巧言令色,謀略家|雄材大略|摂理探究|健康第一|老練闊達|質実剛健|花鳥風月|巧言令色,13793,6897,155,225,0,527,396,300,286,311,286,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||前田利家(雄材)|堀秀政|武田晴信|片倉景綱(右腕)|細川藤孝(立役)|高台院||健康第一|巧言令色|摂理探究|老練闊達|花鳥風月|謀略家|質実剛健|雄材大略,,step117_8inen_dedup_max_total,23176,23176,step164_verified_normal8
step117_8_魚鱗_000029,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,斎藤利三(神祇)|毛利隆元|豊臣秀吉|林崎甚助|明石全登|甲斐宗運,斎藤利三(神祇)|毛利隆元|豊臣秀吉|林崎甚助|明石全登|甲斐宗運,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|侍|老練闊達|才気煥発|摂理探究,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|侍|老練闊達|才気煥発|摂理探究,14707,5676,239,33,246,691,309,302,330,327,313,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||斎藤利三(神祇)|明石全登|林崎甚助|毛利隆元|甲斐宗運|豊臣秀吉||世渡り上手の絆|侍|才気煥発|才腕の絆|摂理探究|柔能制剛|老練闊達|謀略家,,step117_8inen_dedup_max_total,23173,23173,step164_verified_normal8
step117_8_魚鱗_000030,STEP117_8INEN_DEDUP_MAX_TOTAL_RESULT,step110_8inen_full_130908_dedup_by_hero_set_bond_set_max_total,魚鱗,通常,8,斎藤利三(神祇)|毛利隆元|豊臣秀吉|林崎甚助|明石全登|片倉景綱(右腕),斎藤利三(神祇)|毛利隆元|豊臣秀吉|林崎甚助|明石全登|片倉景綱(右腕),世渡り上手の絆|才腕の絆|謀略家|柔能制剛|侍|老練闊達|才気煥発|摂理探究,世渡り上手の絆|才腕の絆|謀略家|柔能制剛|侍|老練闊達|才気煥発|摂理探究,14697,5676,247,33,246,694,309,302,325,327,310,ステータス計算済み,"step117で8因縁130,908行を「陣形+配置英傑6人セット+発動因縁セット」で重複除外。同一組内は総合値最大の配置を代表として採用。",STEP117_SELECTED_MAX_TOTAL_FROM_STEP110_RECALCULATED_8INEN,step110で各陣形有効ラインから再計算済みの8因縁行を使用し、重複組では総合値最大の配置を残す,魚鱗||通常||8||斎藤利三(神祇)|明石全登|林崎甚助|毛利隆元|片倉景綱(右腕)|豊臣秀吉||世渡り上手の絆|侍|才気煥発|才腕の絆|摂理探究|柔能制剛|老練闊達|謀略家,,step117_8inen_dedup_max_total,23166,23166,step164_verified_normal8
